National v State,State,Winner_Candidate,Winner_Party,Year,dem_candidate,dem_votes,other_candidate,other_votes,rep_candidate,rep_votes,state_po,totalvotes
State,Illinois,George H.W. Bush,Republican,1991,Michael Dukakis,2215940.0,Other,32241.0,George H.W. Bush,2310939.0,IL,4559120.0
State,Illinois,Bill Clinton,Democrat,1992,Bill Clinton,2453350.0,Other,862711.0,George H.W. Bush,1734096.0,IL,5050157.0
State,Illinois,Bill Clinton,Democrat,1993,Bill Clinton,2453350.0,Other,862711.0,George H.W. Bush,1734096.0,IL,5050157.0
State,Illinois,Bill Clinton,Democrat,1994,Bill Clinton,2453350.0,Other,862711.0,George H.W. Bush,1734096.0,IL,5050157.0
State,Illinois,Bill Clinton,Democrat,1995,Bill Clinton,2453350.0,Other,862711.0,George H.W. Bush,1734096.0,IL,5050157.0
State,Illinois,Bill Clinton,Democrat,1996,Bill Clinton,2341744.0,Other,382626.0,Robert Dole,1587021.0,IL,4311391.0
State,Illinois,Bill Clinton,Democrat,1997,Bill Clinton,2341744.0,Other,382626.0,Robert Dole,1587021.0,IL,4311391.0
State,Illinois,Bill Clinton,Democrat,1998,Bill Clinton,2341744.0,Other,382626.0,Robert Dole,1587021.0,IL,4311391.0
State,Illinois,Bill Clinton,Democrat,1999,Bill Clinton,2341744.0,Other,382626.0,Robert Dole,1587021.0,IL,4311391.0
State,Illinois,Al Gore,Democrat,2000,Al Gore,2589026.0,Other,133661.0,George W. Bush,2019421.0,IL,4742108.0
State,Illinois,Al Gore,Democrat,2001,Al Gore,2589026.0,Other,133661.0,George W. Bush,2019421.0,IL,4742108.0
State,Illinois,Al Gore,Democrat,2002,Al Gore,2589026.0,Other,133661.0,George W. Bush,2019421.0,IL,4742108.0
State,Illinois,Al Gore,Democrat,2003,Al Gore,2589026.0,Other,133661.0,George W. Bush,2019421.0,IL,4742108.0
State,Illinois,John Kerry,Democrat,2004,John Kerry,2891550.0,Other,36826.0,George W. Bush,2345946.0,IL,5274322.0
State,Illinois,John Kerry,Democrat,2005,John Kerry,2891550.0,Other,36826.0,George W. Bush,2345946.0,IL,5274322.0
State,Illinois,John Kerry,Democrat,2006,John Kerry,2891550.0,Other,36826.0,George W. Bush,2345946.0,IL,5274322.0
State,Illinois,John Kerry,Democrat,2007,John Kerry,2891550.0,Other,36826.0,George W. Bush,2345946.0,IL,5274322.0
State,Illinois,Barack H. Obama,Democrat,2008,Barack H. Obama,3419348.0,Other,71844.0,John McCain,2031179.0,IL,5522371.0
State,Illinois,Barack H. Obama,Democrat,2009,Barack H. Obama,3419348.0,Other,71844.0,John McCain,2031179.0,IL,5522371.0
State,Illinois,Barack H. Obama,Democrat,2010,Barack H. Obama,3419348.0,Other,71844.0,John McCain,2031179.0,IL,5522371.0
State,Illinois,Barack H. Obama,Democrat,2011,Barack H. Obama,3419348.0,Other,71844.0,John McCain,2031179.0,IL,5522371.0
State,Illinois,Barack H. Obama,Democrat,2012,Barack H. Obama,3019512.0,Other,87286.0,Mitt Romney,2135216.0,IL,5242014.0
State,Illinois,Barack H. Obama,Democrat,2013,Barack H. Obama,3019512.0,Other,87286.0,Mitt Romney,2135216.0,IL,5242014.0
State,Illinois,Barack H. Obama,Democrat,2014,Barack H. Obama,3019512.0,Other,87286.0,Mitt Romney,2135216.0,IL,5242014.0
State,Illinois,Barack H. Obama,Democrat,2015,Barack H. Obama,3019512.0,Other,87286.0,Mitt Romney,2135216.0,IL,5242014.0
State,Illinois,Hillary Clinton,Democrat,2016,Hillary Clinton,3090729.0,Other,299680.0,Donald J. Trump,2146015.0,IL,5536424.0
State,Illinois,Hillary Clinton,Democrat,2017,Hillary Clinton,3090729.0,Other,299680.0,Donald J. Trump,2146015.0,IL,5536424.0
State,Illinois,Hillary Clinton,Democrat,2018,Hillary Clinton,3090729.0,Other,299680.0,Donald J. Trump,2146015.0,IL,5536424.0
State,Illinois,Hillary Clinton,Democrat,2019,Hillary Clinton,3090729.0,Other,299680.0,Donald J. Trump,2146015.0,IL,5536424.0
State,Indiana,Gerald Ford,Republican,1976,Jimmy Carter,1014714.0,Other,21690.0,Gerald Ford,1183958.0,IN,2220362.0
State,Indiana,Gerald Ford,Republican,1977,Jimmy Carter,1014714.0,Other,21690.0,Gerald Ford,1183958.0,IN,2220362.0
State,Indiana,Gerald Ford,Republican,1978,Jimmy Carter,1014714.0,Other,21690.0,Gerald Ford,1183958.0,IN,2220362.0
State,Indiana,Gerald Ford,Republican,1979,Jimmy Carter,1014714.0,Other,21690.0,Gerald Ford,1183958.0,IN,2220362.0
State,Indiana,Ronald Reagan,Republican,1980,Jimmy Carter,844197.0,Other,142180.0,Ronald Reagan,1255656.0,IN,2242033.0
State,Indiana,Ronald Reagan,Republican,1981,Jimmy Carter,844197.0,Other,142180.0,Ronald Reagan,1255656.0,IN,2242033.0
State,Indiana,Ronald Reagan,Republican,1982,Jimmy Carter,844197.0,Other,142180.0,Ronald Reagan,1255656.0,IN,2242033.0
State,Indiana,Ronald Reagan,Republican,1983,Jimmy Carter,844197.0,Other,142180.0,Ronald Reagan,1255656.0,IN,2242033.0
State,Indiana,Ronald Reagan,Republican,1984,Walter Mondale,841481.0,Other,14358.0,Ronald Reagan,1377230.0,IN,2233069.0
State,Indiana,Ronald Reagan,Republican,1985,Walter Mondale,841481.0,Other,14358.0,Ronald Reagan,1377230.0,IN,2233069.0
State,Indiana,Ronald Reagan,Republican,1986,Walter Mondale,841481.0,Other,14358.0,Ronald Reagan,1377230.0,IN,2233069.0
State,Indiana,Ronald Reagan,Republican,1987,Walter Mondale,841481.0,Other,14358.0,Ronald Reagan,1377230.0,IN,2233069.0
State,Indiana,George H.W. Bush,Republican,1988,Michael Dukakis,860643.0,Other,10215.0,George H.W. Bush,1297763.0,IN,2168621.0
State,Indiana,George H.W. Bush,Republican,1989,Michael Dukakis,860643.0,Other,10215.0,George H.W. Bush,1297763.0,IN,2168621.0
State,Indiana,George H.W. Bush,Republican,1990,Michael Dukakis,860643.0,Other,10215.0,George H.W. Bush,1297763.0,IN,2168621.0
State,Indiana,George H.W. Bush,Republican,1991,Michael Dukakis,860643.0,Other,10215.0,George H.W. Bush,1297763.0,IN,2168621.0
State,Indiana,George H.W. Bush,Republican,1992,Bill Clinton,848420.0,Other,468076.0,George H.W. Bush,989375.0,IN,2305871.0
State,Indiana,George H.W. Bush,Republican,1993,Bill Clinton,848420.0,Other,468076.0,George H.W. Bush,989375.0,IN,2305871.0
State,Indiana,George H.W. Bush,Republican,1994,Bill Clinton,848420.0,Other,468076.0,George H.W. Bush,989375.0,IN,2305871.0
State,Indiana,George H.W. Bush,Republican,1995,Bill Clinton,848420.0,Other,468076.0,George H.W. Bush,989375.0,IN,2305871.0
State,Indiana,Robert Dole,Republican,1996,Bill Clinton,887424.0,Other,241314.0,Robert Dole,1006693.0,IN,2135431.0
State,Indiana,Robert Dole,Republican,1997,Bill Clinton,887424.0,Other,241314.0,Robert Dole,1006693.0,IN,2135431.0
State,Indiana,Robert Dole,Republican,1998,Bill Clinton,887424.0,Other,241314.0,Robert Dole,1006693.0,IN,2135431.0
State,Indiana,Robert Dole,Republican,1999,Bill Clinton,887424.0,Other,241314.0,Robert Dole,1006693.0,IN,2135431.0
State,Indiana,George W. Bush,Republican,2000,Al Gore,901980.0,Other,51486.0,George W. Bush,1245836.0,IN,2199302.0
State,Indiana,George W. Bush,Republican,2001,Al Gore,901980.0,Other,51486.0,George W. Bush,1245836.0,IN,2199302.0
State,Indiana,George W. Bush,Republican,2002,Al Gore,901980.0,Other,51486.0,George W. Bush,1245836.0,IN,2199302.0
State,Indiana,George W. Bush,Republican,2003,Al Gore,901980.0,Other,51486.0,George W. Bush,1245836.0,IN,2199302.0
State,Indiana,George W. Bush,Republican,2004,John Kerry,969011.0,Other,19553.0,George W. Bush,1479438.0,IN,2468002.0
State,Indiana,George W. Bush,Republican,2005,John Kerry,969011.0,Other,19553.0,George W. Bush,1479438.0,IN,2468002.0
State,Indiana,George W. Bush,Republican,2006,John Kerry,969011.0,Other,19553.0,George W. Bush,1479438.0,IN,2468002.0
State,Indiana,George W. Bush,Republican,2007,John Kerry,969011.0,Other,19553.0,George W. Bush,1479438.0,IN,2468002.0
State,Indiana,Barack H. Obama,Democrat,2008,Barack H. Obama,1374039.0,Other,31367.0,John McCain,1345648.0,IN,2751054.0
State,Indiana,Barack H. Obama,Democrat,2009,Barack H. Obama,1374039.0,Other,31367.0,John McCain,1345648.0,IN,2751054.0
State,Indiana,Barack H. Obama,Democrat,2010,Barack H. Obama,1374039.0,Other,31367.0,John McCain,1345648.0,IN,2751054.0
State,Indiana,Barack H. Obama,Democrat,2011,Barack H. Obama,1374039.0,Other,31367.0,John McCain,1345648.0,IN,2751054.0
State,Indiana,Mitt Romney,Republican,2012,Barack H. Obama,1152887.0,Other,51104.0,Mitt Romney,1420543.0,IN,2624534.0
State,Indiana,Mitt Romney,Republican,2013,Barack H. Obama,1152887.0,Other,51104.0,Mitt Romney,1420543.0,IN,2624534.0
State,Indiana,Mitt Romney,Republican,2014,Barack H. Obama,1152887.0,Other,51104.0,Mitt Romney,1420543.0,IN,2624534.0
State,Indiana,Mitt Romney,Republican,2015,Barack H. Obama,1152887.0,Other,51104.0,Mitt Romney,1420543.0,IN,2624534.0
State,Indiana,Donald J. Trump,Republican,2016,Hillary Clinton,1033126.0,Other,144546.0,Donald J. Trump,1557286.0,IN,2734958.0
State,Indiana,Donald J. Trump,Republican,2017,Hillary Clinton,1033126.0,Other,144546.0,Donald J. Trump,1557286.0,IN,2734958.0
State,Indiana,Donald J. Trump,Republican,2018,Hillary Clinton,1033126.0,Other,144546.0,Donald J. Trump,1557286.0,IN,2734958.0
State,Indiana,Donald J. Trump,Republican,2019,Hillary Clinton,1033126.0,Other,144546.0,Donald J. Trump,1557286.0,IN,2734958.0
State,Iowa,Gerald Ford,Republican,1976,Jimmy Carter,619931.0,Other,26508.0,Gerald Ford,632864.0,IA,1279303.0
State,Iowa,Gerald Ford,Republican,1977,Jimmy Carter,619931.0,Other,26508.0,Gerald Ford,632864.0,IA,1279303.0
State,Iowa,Gerald Ford,Republican,1978,Jimmy Carter,619931.0,Other,26508.0,Gerald Ford,632864.0,IA,1279303.0
State,Iowa,Gerald Ford,Republican,1979,Jimmy Carter,619931.0,Other,26508.0,Gerald Ford,632864.0,IA,1279303.0
State,Iowa,Ronald Reagan,Republican,1980,Jimmy Carter,508672.0,Other,132963.0,Ronald Reagan,676026.0,IA,1317661.0
State,Iowa,Ronald Reagan,Republican,1981,Jimmy Carter,508672.0,Other,132963.0,Ronald Reagan,676026.0,IA,1317661.0
State,Iowa,Ronald Reagan,Republican,1982,Jimmy Carter,508672.0,Other,132963.0,Ronald Reagan,676026.0,IA,1317661.0
State,Iowa,Ronald Reagan,Republican,1983,Jimmy Carter,508672.0,Other,132963.0,Ronald Reagan,676026.0,IA,1317661.0
State,Iowa,Ronald Reagan,Republican,1984,Walter Mondale,605620.0,Other,11097.0,Ronald Reagan,703088.0,IA,1319805.0
State,Iowa,Ronald Reagan,Republican,1985,Walter Mondale,605620.0,Other,11097.0,Ronald Reagan,703088.0,IA,1319805.0
State,Iowa,Ronald Reagan,Republican,1986,Walter Mondale,605620.0,Other,11097.0,Ronald Reagan,703088.0,IA,1319805.0
State,Iowa,Ronald Reagan,Republican,1987,Walter Mondale,605620.0,Other,11097.0,Ronald Reagan,703088.0,IA,1319805.0
State,Iowa,Michael Dukakis,Democrat,1988,Michael Dukakis,670557.0,Other,9702.0,George H.W. Bush,545355.0,IA,1225614.0
State,Iowa,Michael Dukakis,Democrat,1989,Michael Dukakis,670557.0,Other,9702.0,George H.W. Bush,545355.0,IA,1225614.0
State,Iowa,Michael Dukakis,Democrat,1990,Michael Dukakis,670557.0,Other,9702.0,George H.W. Bush,545355.0,IA,1225614.0
State,Iowa,Michael Dukakis,Democrat,1991,Michael Dukakis,670557.0,Other,9702.0,George H.W. Bush,545355.0,IA,1225614.0
State,Iowa,Bill Clinton,Democrat,1992,Bill Clinton,586353.0,Other,263363.0,George H.W. Bush,504891.0,IA,1354607.0
State,Iowa,Bill Clinton,Democrat,1993,Bill Clinton,586353.0,Other,263363.0,George H.W. Bush,504891.0,IA,1354607.0
State,Iowa,Bill Clinton,Democrat,1994,Bill Clinton,586353.0,Other,263363.0,George H.W. Bush,504891.0,IA,1354607.0
State,Iowa,Bill Clinton,Democrat,1995,Bill Clinton,586353.0,Other,263363.0,George H.W. Bush,504891.0,IA,1354607.0
State,Iowa,Bill Clinton,Democrat,1996,Bill Clinton,620258.0,Other,121173.0,Robert Dole,492644.0,IA,1234075.0
State,Iowa,Bill Clinton,Democrat,1997,Bill Clinton,620258.0,Other,121173.0,Robert Dole,492644.0,IA,1234075.0
State,Iowa,Bill Clinton,Democrat,1998,Bill Clinton,620258.0,Other,121173.0,Robert Dole,492644.0,IA,1234075.0
State,Iowa,Bill Clinton,Democrat,1999,Bill Clinton,620258.0,Other,121173.0,Robert Dole,492644.0,IA,1234075.0
State,Iowa,Al Gore,Democrat,2000,Al Gore,638517.0,Other,80132.0,George W. Bush,634373.0,IA,1353022.0
State,Iowa,Al Gore,Democrat,2001,Al Gore,638517.0,Other,80132.0,George W. Bush,634373.0,IA,1353022.0
State,Iowa,Al Gore,Democrat,2002,Al Gore,638517.0,Other,80132.0,George W. Bush,634373.0,IA,1353022.0
State,Iowa,Al Gore,Democrat,2003,Al Gore,638517.0,Other,80132.0,George W. Bush,634373.0,IA,1353022.0
State,Iowa,George W. Bush,Republican,2004,John Kerry,741898.0,Other,13053.0,George W. Bush,751957.0,IA,1506908.0
State,Iowa,George W. Bush,Republican,2005,John Kerry,741898.0,Other,13053.0,George W. Bush,751957.0,IA,1506908.0
State,Iowa,George W. Bush,Republican,2006,John Kerry,741898.0,Other,13053.0,George W. Bush,751957.0,IA,1506908.0
State,Iowa,George W. Bush,Republican,2007,John Kerry,741898.0,Other,13053.0,George W. Bush,751957.0,IA,1506908.0
State,Iowa,Barack H. Obama,Democrat,2008,Barack H. Obama,828940.0,Other,25804.0,John McCain,682379.0,IA,1537123.0
State,Iowa,Barack H. Obama,Democrat,2009,Barack H. Obama,828940.0,Other,25804.0,John McCain,682379.0,IA,1537123.0
State,Iowa,Barack H. Obama,Democrat,2010,Barack H. Obama,828940.0,Other,25804.0,John McCain,682379.0,IA,1537123.0
State,Iowa,Barack H. Obama,Democrat,2011,Barack H. Obama,828940.0,Other,25804.0,John McCain,682379.0,IA,1537123.0
State,Iowa,Barack H. Obama,Democrat,2012,Barack H. Obama,822544.0,Other,29019.0,Mitt Romney,730617.0,IA,1582180.0
State,Iowa,Barack H. Obama,Democrat,2013,Barack H. Obama,822544.0,Other,29019.0,Mitt Romney,730617.0,IA,1582180.0
State,Iowa,Barack H. Obama,Democrat,2014,Barack H. Obama,822544.0,Other,29019.0,Mitt Romney,730617.0,IA,1582180.0
State,Iowa,Barack H. Obama,Democrat,2015,Barack H. Obama,822544.0,Other,29019.0,Mitt Romney,730617.0,IA,1582180.0
State,Iowa,Donald J. Trump,Republican,2016,Hillary Clinton,653669.0,Other,110928.0,Donald J. Trump,800983.0,IA,1565580.0
State,Iowa,Donald J. Trump,Republican,2017,Hillary Clinton,653669.0,Other,110928.0,Donald J. Trump,800983.0,IA,1565580.0
State,Iowa,Donald J. Trump,Republican,2018,Hillary Clinton,653669.0,Other,110928.0,Donald J. Trump,800983.0,IA,1565580.0
State,Iowa,Donald J. Trump,Republican,2019,Hillary Clinton,653669.0,Other,110928.0,Donald J. Trump,800983.0,IA,1565580.0
State,Kansas,Gerald Ford,Republican,1976,Jimmy Carter,430421.0,Other,24672.0,Gerald Ford,502752.0,KS,957845.0
State,Kansas,Gerald Ford,Republican,1977,Jimmy Carter,430421.0,Other,24672.0,Gerald Ford,502752.0,KS,957845.0
State,Kansas,Gerald Ford,Republican,1978,Jimmy Carter,430421.0,Other,24672.0,Gerald Ford,502752.0,KS,957845.0
State,Kansas,Gerald Ford,Republican,1979,Jimmy Carter,430421.0,Other,24672.0,Gerald Ford,502752.0,KS,957845.0
State,Kansas,Ronald Reagan,Republican,1980,Jimmy Carter,326150.0,Other,86833.0,Ronald Reagan,566812.0,KS,979795.0
State,Kansas,Ronald Reagan,Republican,1981,Jimmy Carter,326150.0,Other,86833.0,Ronald Reagan,566812.0,KS,979795.0
State,Kansas,Ronald Reagan,Republican,1982,Jimmy Carter,326150.0,Other,86833.0,Ronald Reagan,566812.0,KS,979795.0
State,Kansas,Ronald Reagan,Republican,1983,Jimmy Carter,326150.0,Other,86833.0,Ronald Reagan,566812.0,KS,979795.0
State,Kansas,Ronald Reagan,Republican,1984,Walter Mondale,333149.0,Other,11546.0,Ronald Reagan,677296.0,KS,1021991.0
State,Kansas,Ronald Reagan,Republican,1985,Walter Mondale,333149.0,Other,11546.0,Ronald Reagan,677296.0,KS,1021991.0
State,Kansas,Ronald Reagan,Republican,1986,Walter Mondale,333149.0,Other,11546.0,Ronald Reagan,677296.0,KS,1021991.0
State,Kansas,Ronald Reagan,Republican,1987,Walter Mondale,333149.0,Other,11546.0,Ronald Reagan,677296.0,KS,1021991.0
State,Kansas,George H.W. Bush,Republican,1988,Michael Dukakis,422636.0,Other,16359.0,George H.W. Bush,554049.0,KS,993044.0
State,Kansas,George H.W. Bush,Republican,1989,Michael Dukakis,422636.0,Other,16359.0,George H.W. Bush,554049.0,KS,993044.0
State,Kansas,George H.W. Bush,Republican,1990,Michael Dukakis,422636.0,Other,16359.0,George H.W. Bush,554049.0,KS,993044.0
State,Kansas,George H.W. Bush,Republican,1991,Michael Dukakis,422636.0,Other,16359.0,George H.W. Bush,554049.0,KS,993044.0
State,Kansas,George H.W. Bush,Republican,1992,Bill Clinton,390434.0,Other,316851.0,George H.W. Bush,449951.0,KS,1157236.0
State,Kansas,George H.W. Bush,Republican,1993,Bill Clinton,390434.0,Other,316851.0,George H.W. Bush,449951.0,KS,1157236.0
State,Kansas,George H.W. Bush,Republican,1994,Bill Clinton,390434.0,Other,316851.0,George H.W. Bush,449951.0,KS,1157236.0
State,Kansas,George H.W. Bush,Republican,1995,Bill Clinton,390434.0,Other,316851.0,George H.W. Bush,449951.0,KS,1157236.0
State,Kansas,Robert Dole,Republican,1996,Bill Clinton,387659.0,Other,103396.0,Robert Dole,583245.0,KS,1074300.0
State,Kansas,Robert Dole,Republican,1997,Bill Clinton,387659.0,Other,103396.0,Robert Dole,583245.0,KS,1074300.0
State,Kansas,Robert Dole,Republican,1998,Bill Clinton,387659.0,Other,103396.0,Robert Dole,583245.0,KS,1074300.0
State,Kansas,Robert Dole,Republican,1999,Bill Clinton,387659.0,Other,103396.0,Robert Dole,583245.0,KS,1074300.0
State,Kansas,George W. Bush,Republican,2000,Al Gore,399276.0,Other,50608.0,George W. Bush,622332.0,KS,1072216.0
State,Kansas,George W. Bush,Republican,2001,Al Gore,399276.0,Other,50608.0,George W. Bush,622332.0,KS,1072216.0
State,Kansas,George W. Bush,Republican,2002,Al Gore,399276.0,Other,50608.0,George W. Bush,622332.0,KS,1072216.0
State,Kansas,George W. Bush,Republican,2003,Al Gore,399276.0,Other,50608.0,George W. Bush,622332.0,KS,1072216.0
State,Kansas,George W. Bush,Republican,2004,John Kerry,434993.0,Other,16307.0,George W. Bush,736456.0,KS,1187756.0
State,Kansas,George W. Bush,Republican,2005,John Kerry,434993.0,Other,16307.0,George W. Bush,736456.0,KS,1187756.0
State,Kansas,George W. Bush,Republican,2006,John Kerry,434993.0,Other,16307.0,George W. Bush,736456.0,KS,1187756.0
State,Kansas,George W. Bush,Republican,2007,John Kerry,434993.0,Other,16307.0,George W. Bush,736456.0,KS,1187756.0
State,Kansas,John McCain,Republican,2008,Barack H. Obama,514765.0,Other,21452.0,John McCain,699655.0,KS,1235872.0
State,Kansas,John McCain,Republican,2009,Barack H. Obama,514765.0,Other,21452.0,John McCain,699655.0,KS,1235872.0
State,Kansas,John McCain,Republican,2010,Barack H. Obama,514765.0,Other,21452.0,John McCain,699655.0,KS,1235872.0
State,Kansas,John McCain,Republican,2011,Barack H. Obama,514765.0,Other,21452.0,John McCain,699655.0,KS,1235872.0
State,Kansas,Mitt Romney,Republican,2012,Barack H. Obama,440726.0,Other,26611.0,Mitt Romney,692634.0,KS,1159971.0
State,Kansas,Mitt Romney,Republican,2013,Barack H. Obama,440726.0,Other,26611.0,Mitt Romney,692634.0,KS,1159971.0
State,Kansas,Mitt Romney,Republican,2014,Barack H. Obama,440726.0,Other,26611.0,Mitt Romney,692634.0,KS,1159971.0
State,Kansas,Mitt Romney,Republican,2015,Barack H. Obama,440726.0,Other,26611.0,Mitt Romney,692634.0,KS,1159971.0
State,Kansas,Donald J. Trump,Republican,2016,Hillary Clinton,427005.0,Other,86379.0,Donald J. Trump,671018.0,KS,1184402.0
State,Kansas,Donald J. Trump,Republican,2017,Hillary Clinton,427005.0,Other,86379.0,Donald J. Trump,671018.0,KS,1184402.0
State,Kansas,Donald J. Trump,Republican,2018,Hillary Clinton,427005.0,Other,86379.0,Donald J. Trump,671018.0,KS,1184402.0
State,Kansas,Donald J. Trump,Republican,2019,Hillary Clinton,427005.0,Other,86379.0,Donald J. Trump,671018.0,KS,1184402.0
State,Kentucky,Jimmy Carter,Democrat,1976,Jimmy Carter,615717.0,Other,19573.0,Gerald Ford,531852.0,KY,1167142.0
State,Kentucky,Jimmy Carter,Democrat,1977,Jimmy Carter,615717.0,Other,19573.0,Gerald Ford,531852.0,KY,1167142.0
State,Kentucky,Jimmy Carter,Democrat,1978,Jimmy Carter,615717.0,Other,19573.0,Gerald Ford,531852.0,KY,1167142.0
State,Kentucky,Jimmy Carter,Democrat,1979,Jimmy Carter,615717.0,Other,19573.0,Gerald Ford,531852.0,KY,1167142.0
State,Kentucky,Ronald Reagan,Republican,1980,Jimmy Carter,617417.0,Other,42936.0,Ronald Reagan,635274.0,KY,1295627.0
State,Kentucky,Ronald Reagan,Republican,1981,Jimmy Carter,617417.0,Other,42936.0,Ronald Reagan,635274.0,KY,1295627.0
State,Kentucky,Ronald Reagan,Republican,1982,Jimmy Carter,617417.0,Other,42936.0,Ronald Reagan,635274.0,KY,1295627.0
State,Kentucky,Ronald Reagan,Republican,1983,Jimmy Carter,617417.0,Other,42936.0,Ronald Reagan,635274.0,KY,1295627.0
State,Kentucky,Ronald Reagan,Republican,1984,Walter Mondale,539539.0,Other,8104.0,Ronald Reagan,821702.0,KY,1369345.0
State,Kentucky,Ronald Reagan,Republican,1985,Walter Mondale,539539.0,Other,8104.0,Ronald Reagan,821702.0,KY,1369345.0
State,Kentucky,Ronald Reagan,Republican,1986,Walter Mondale,539539.0,Other,8104.0,Ronald Reagan,821702.0,KY,1369345.0
State,Kentucky,Ronald Reagan,Republican,1987,Walter Mondale,539539.0,Other,8104.0,Ronald Reagan,821702.0,KY,1369345.0
State,Kentucky,George H.W. Bush,Republican,1988,Michael Dukakis,580368.0,Other,7868.0,George H.W. Bush,734281.0,KY,1322517.0
State,Kentucky,George H.W. Bush,Republican,1989,Michael Dukakis,580368.0,Other,7868.0,George H.W. Bush,734281.0,KY,1322517.0
State,Kentucky,George H.W. Bush,Republican,1990,Michael Dukakis,580368.0,Other,7868.0,George H.W. Bush,734281.0,KY,1322517.0
State,Kentucky,George H.W. Bush,Republican,1991,Michael Dukakis,580368.0,Other,7868.0,George H.W. Bush,734281.0,KY,1322517.0
State,Kentucky,Bill Clinton,Democrat,1992,Bill Clinton,665104.0,Other,210618.0,George H.W. Bush,617178.0,KY,1492900.0
State,Kentucky,Bill Clinton,Democrat,1993,Bill Clinton,665104.0,Other,210618.0,George H.W. Bush,617178.0,KY,1492900.0
State,Kentucky,Bill Clinton,Democrat,1994,Bill Clinton,665104.0,Other,210618.0,George H.W. Bush,617178.0,KY,1492900.0
State,Kentucky,Bill Clinton,Democrat,1995,Bill Clinton,665104.0,Other,210618.0,George H.W. Bush,617178.0,KY,1492900.0
State,Kentucky,Bill Clinton,Democrat,1996,Bill Clinton,636614.0,Other,128811.0,Robert Dole,623283.0,KY,1388708.0
State,Kentucky,Bill Clinton,Democrat,1997,Bill Clinton,636614.0,Other,128811.0,Robert Dole,623283.0,KY,1388708.0
State,Kentucky,Bill Clinton,Democrat,1998,Bill Clinton,636614.0,Other,128811.0,Robert Dole,623283.0,KY,1388708.0
State,Kentucky,Bill Clinton,Democrat,1999,Bill Clinton,636614.0,Other,128811.0,Robert Dole,623283.0,KY,1388708.0
State,Kentucky,George W. Bush,Republican,2000,Al Gore,638923.0,Other,32663.0,George W. Bush,872520.0,KY,1544106.0
State,Kentucky,George W. Bush,Republican,2001,Al Gore,638923.0,Other,32663.0,George W. Bush,872520.0,KY,1544106.0
State,Kentucky,George W. Bush,Republican,2002,Al Gore,638923.0,Other,32663.0,George W. Bush,872520.0,KY,1544106.0
State,Kentucky,George W. Bush,Republican,2003,Al Gore,638923.0,Other,32663.0,George W. Bush,872520.0,KY,1544106.0
State,Kentucky,George W. Bush,Republican,2004,John Kerry,712733.0,Other,13710.0,George W. Bush,1069439.0,KY,1795882.0
State,Kentucky,George W. Bush,Republican,2005,John Kerry,712733.0,Other,13710.0,George W. Bush,1069439.0,KY,1795882.0
State,Kentucky,George W. Bush,Republican,2006,John Kerry,712733.0,Other,13710.0,George W. Bush,1069439.0,KY,1795882.0
State,Kentucky,George W. Bush,Republican,2007,John Kerry,712733.0,Other,13710.0,George W. Bush,1069439.0,KY,1795882.0
State,Kentucky,John McCain,Republican,2008,Barack H. Obama,751985.0,Other,26173.0,John McCain,1048462.0,KY,1826620.0
State,Kentucky,John McCain,Republican,2009,Barack H. Obama,751985.0,Other,26173.0,John McCain,1048462.0,KY,1826620.0
State,Kentucky,John McCain,Republican,2010,Barack H. Obama,751985.0,Other,26173.0,John McCain,1048462.0,KY,1826620.0
State,Kentucky,John McCain,Republican,2011,Barack H. Obama,751985.0,Other,26173.0,John McCain,1048462.0,KY,1826620.0
State,Kentucky,Mitt Romney,Republican,2012,Barack H. Obama,679370.0,Other,30652.0,Mitt Romney,1087190.0,KY,1797212.0
State,Kentucky,Mitt Romney,Republican,2013,Barack H. Obama,679370.0,Other,30652.0,Mitt Romney,1087190.0,KY,1797212.0
State,Kentucky,Mitt Romney,Republican,2014,Barack H. Obama,679370.0,Other,30652.0,Mitt Romney,1087190.0,KY,1797212.0
State,Kentucky,Mitt Romney,Republican,2015,Barack H. Obama,679370.0,Other,30652.0,Mitt Romney,1087190.0,KY,1797212.0
State,Kentucky,Donald J. Trump,Republican,2016,Hillary Clinton,628854.0,Other,92324.0,Donald J. Trump,1202971.0,KY,1924149.0
State,Kentucky,Donald J. Trump,Republican,2017,Hillary Clinton,628854.0,Other,92324.0,Donald J. Trump,1202971.0,KY,1924149.0
State,Kentucky,Donald J. Trump,Republican,2018,Hillary Clinton,628854.0,Other,92324.0,Donald J. Trump,1202971.0,KY,1924149.0
State,Kentucky,Donald J. Trump,Republican,2019,Hillary Clinton,628854.0,Other,92324.0,Donald J. Trump,1202971.0,KY,1924149.0
State,Louisiana,Jimmy Carter,Democrat,1976,Jimmy Carter,661365.0,Other,28572.0,Gerald Ford,587446.0,LA,1277383.0
State,Louisiana,Jimmy Carter,Democrat,1977,Jimmy Carter,661365.0,Other,28572.0,Gerald Ford,587446.0,LA,1277383.0
State,Louisiana,Jimmy Carter,Democrat,1978,Jimmy Carter,661365.0,Other,28572.0,Gerald Ford,587446.0,LA,1277383.0
State,Louisiana,Jimmy Carter,Democrat,1979,Jimmy Carter,661365.0,Other,28572.0,Gerald Ford,587446.0,LA,1277383.0
State,Louisiana,Ronald Reagan,Republican,1980,Jimmy Carter,708453.0,Other,47285.0,Ronald Reagan,792853.0,LA,1548591.0
