National v State,State,Year,Personal Federal Taxes,Personal Current Taxes,Disposable Personal Income,Disposable Personal Income (Per Capita),Personal Income (Per Capita),Personal income (thousands of dollars),Population,  Subsidies (millions of dollars),Taxes on Production and Imports (M),Chain-type Quantity Indexes for Real GDP,Compensation (M),Current-dollar GDP (M),Gross Operating Surplus (M),Real GDP (M chained 2012 dollars),Taxes on Production and Imports less Subsides (M),Winner_Candidate,Winner_Party,dem_candidate,dem_votes,other_candidate,other_votes,rep_candidate,rep_votes,state_po,totalvotes
State,Mississippi,1977,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,381329.0,Other,20215.0,Gerald Ford,366846.0,MS,768390.0
State,Mississippi,1978,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,381329.0,Other,20215.0,Gerald Ford,366846.0,MS,768390.0
State,Mississippi,1979,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,381329.0,Other,20215.0,Gerald Ford,366846.0,MS,768390.0
State,Mississippi,1980,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,429281.0,Other,21380.0,Ronald Reagan,441089.0,MS,891750.0
State,Mississippi,1981,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,429281.0,Other,21380.0,Ronald Reagan,441089.0,MS,891750.0
State,Mississippi,1982,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,429281.0,Other,21380.0,Ronald Reagan,441089.0,MS,891750.0
State,Mississippi,1983,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,429281.0,Other,21380.0,Ronald Reagan,441089.0,MS,891750.0
State,Mississippi,1984,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,352192.0,Other,6535.0,Ronald Reagan,582377.0,MS,941104.0
State,Mississippi,1985,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,352192.0,Other,6535.0,Ronald Reagan,582377.0,MS,941104.0
State,Mississippi,1986,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,352192.0,Other,6535.0,Ronald Reagan,582377.0,MS,941104.0
State,Mississippi,1987,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,352192.0,Other,6535.0,Ronald Reagan,582377.0,MS,941104.0
State,Mississippi,1988,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,363921.0,Other,9716.0,George H.W. Bush,557890.0,MS,931527.0
State,Mississippi,1989,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,363921.0,Other,9716.0,George H.W. Bush,557890.0,MS,931527.0
State,Mississippi,1990,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,363921.0,Other,9716.0,George H.W. Bush,557890.0,MS,931527.0
State,Mississippi,1991,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,363921.0,Other,9716.0,George H.W. Bush,557890.0,MS,931527.0
State,Mississippi,1992,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Bill Clinton,400258.0,Other,93742.0,George H.W. Bush,487793.0,MS,981793.0
State,Mississippi,1993,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Bill Clinton,400258.0,Other,93742.0,George H.W. Bush,487793.0,MS,981793.0
State,Mississippi,1994,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Bill Clinton,400258.0,Other,93742.0,George H.W. Bush,487793.0,MS,981793.0
State,Mississippi,1995,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Bill Clinton,400258.0,Other,93742.0,George H.W. Bush,487793.0,MS,981793.0
State,Mississippi,1996,,,,,,,,,,,,,,,,Robert Dole,Republican,Bill Clinton,394022.0,Other,59997.0,Robert Dole,439838.0,MS,893857.0
State,Missouri,1976,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,998387.0,Other,27770.0,Gerald Ford,927443.0,MO,1953600.0
State,Missouri,1977,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,998387.0,Other,27770.0,Gerald Ford,927443.0,MO,1953600.0
State,Missouri,1978,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,998387.0,Other,27770.0,Gerald Ford,927443.0,MO,1953600.0
State,Missouri,1979,,,,,,,,,,,,,,,,Jimmy Carter,Democrat,Jimmy Carter,998387.0,Other,27770.0,Gerald Ford,927443.0,MO,1953600.0
State,Missouri,1980,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,931182.0,Other,94461.0,Ronald Reagan,1074181.0,MO,2099824.0
State,Missouri,1981,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,931182.0,Other,94461.0,Ronald Reagan,1074181.0,MO,2099824.0
State,Missouri,1982,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,931182.0,Other,94461.0,Ronald Reagan,1074181.0,MO,2099824.0
State,Missouri,1983,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,931182.0,Other,94461.0,Ronald Reagan,1074181.0,MO,2099824.0
State,Missouri,1984,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,848583.0,Other,94461.0,Ronald Reagan,1274188.0,MO,2122771.0
State,Missouri,1985,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,848583.0,Other,94461.0,Ronald Reagan,1274188.0,MO,2122771.0
State,Missouri,1986,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,848583.0,Other,94461.0,Ronald Reagan,1274188.0,MO,2122771.0
State,Missouri,1987,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,848583.0,Other,94461.0,Ronald Reagan,1274188.0,MO,2122771.0
State,Missouri,1988,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,1001619.0,Other,6656.0,George H.W. Bush,1084953.0,MO,2093228.0
State,Missouri,1989,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,1001619.0,Other,6656.0,George H.W. Bush,1084953.0,MO,2093228.0
State,Missouri,1990,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,1001619.0,Other,6656.0,George H.W. Bush,1084953.0,MO,2093228.0
State,Missouri,1991,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,1001619.0,Other,6656.0,George H.W. Bush,1084953.0,MO,2093228.0
State,Missouri,1992,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,1053873.0,Other,526238.0,George H.W. Bush,811159.0,MO,2391270.0
State,Missouri,1993,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,1053873.0,Other,526238.0,George H.W. Bush,811159.0,MO,2391270.0
State,Missouri,1994,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,1053873.0,Other,526238.0,George H.W. Bush,811159.0,MO,2391270.0
State,Missouri,1995,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,1053873.0,Other,526238.0,George H.W. Bush,811159.0,MO,2391270.0
State,Missouri,1996,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,1025935.0,Other,242114.0,Robert Dole,890016.0,MO,2158065.0
State,Montana,1976,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,149259.0,Other,5772.0,Gerald Ford,173703.0,MT,328734.0
State,Montana,1977,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,149259.0,Other,5772.0,Gerald Ford,173703.0,MT,328734.0
State,Montana,1978,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,149259.0,Other,5772.0,Gerald Ford,173703.0,MT,328734.0
State,Montana,1979,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,149259.0,Other,5772.0,Gerald Ford,173703.0,MT,328734.0
State,Montana,1980,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,118032.0,Other,39106.0,Ronald Reagan,206814.0,MT,363952.0
State,Montana,1981,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,118032.0,Other,39106.0,Ronald Reagan,206814.0,MT,363952.0
State,Montana,1982,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,118032.0,Other,39106.0,Ronald Reagan,206814.0,MT,363952.0
State,Montana,1983,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,118032.0,Other,39106.0,Ronald Reagan,206814.0,MT,363952.0
State,Montana,1984,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,146742.0,Other,5185.0,Ronald Reagan,232450.0,MT,384377.0
State,Montana,1985,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,146742.0,Other,5185.0,Ronald Reagan,232450.0,MT,384377.0
State,Montana,1986,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,146742.0,Other,5185.0,Ronald Reagan,232450.0,MT,384377.0
State,Montana,1987,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,146742.0,Other,5185.0,Ronald Reagan,232450.0,MT,384377.0
State,Montana,1988,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,168936.0,Other,6326.0,George H.W. Bush,190412.0,MT,365674.0
State,Montana,1989,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,168936.0,Other,6326.0,George H.W. Bush,190412.0,MT,365674.0
State,Montana,1990,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,168936.0,Other,6326.0,George H.W. Bush,190412.0,MT,365674.0
State,Montana,1991,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,168936.0,Other,6326.0,George H.W. Bush,190412.0,MT,365674.0
State,Montana,1992,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,154507.0,Other,111869.0,George H.W. Bush,144207.0,MT,410583.0
State,Montana,1993,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,154507.0,Other,111869.0,George H.W. Bush,144207.0,MT,410583.0
State,Montana,1994,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,154507.0,Other,111869.0,George H.W. Bush,144207.0,MT,410583.0
State,Montana,1995,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,154507.0,Other,111869.0,George H.W. Bush,144207.0,MT,410583.0
State,Montana,1996,,,,,,,,,,,,,,,,Robert Dole,Republican,Bill Clinton,167922.0,Other,59509.0,Robert Dole,179652.0,MT,407083.0
State,Nebraska,1976,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,233293.0,Other,14237.0,Gerald Ford,359219.0,NE,606749.0
State,Nebraska,1977,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,233293.0,Other,14237.0,Gerald Ford,359219.0,NE,606749.0
State,Nebraska,1978,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,233293.0,Other,14237.0,Gerald Ford,359219.0,NE,606749.0
State,Nebraska,1979,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,233293.0,Other,14237.0,Gerald Ford,359219.0,NE,606749.0
State,Nebraska,1980,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,166424.0,Other,53895.0,Ronald Reagan,419214.0,NE,639533.0
State,Nebraska,1981,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,166424.0,Other,53895.0,Ronald Reagan,419214.0,NE,639533.0
State,Nebraska,1982,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,166424.0,Other,53895.0,Ronald Reagan,419214.0,NE,639533.0
State,Nebraska,1983,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,166424.0,Other,53895.0,Ronald Reagan,419214.0,NE,639533.0
State,Nebraska,1984,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,187866.0,Other,4170.0,Ronald Reagan,460054.0,NE,652090.0
State,Nebraska,1985,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,187866.0,Other,4170.0,Ronald Reagan,460054.0,NE,652090.0
State,Nebraska,1986,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,187866.0,Other,4170.0,Ronald Reagan,460054.0,NE,652090.0
State,Nebraska,1987,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,187866.0,Other,4170.0,Ronald Reagan,460054.0,NE,652090.0
State,Nebraska,1988,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,259235.0,Other,4274.0,George H.W. Bush,397956.0,NE,661465.0
State,Nebraska,1989,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,259235.0,Other,4274.0,George H.W. Bush,397956.0,NE,661465.0
State,Nebraska,1990,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,259235.0,Other,4274.0,George H.W. Bush,397956.0,NE,661465.0
State,Nebraska,1991,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,259235.0,Other,4274.0,George H.W. Bush,397956.0,NE,661465.0
State,Nebraska,1992,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Bill Clinton,216864.0,Other,177004.0,George H.W. Bush,343678.0,NE,737546.0
State,Nebraska,1993,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Bill Clinton,216864.0,Other,177004.0,George H.W. Bush,343678.0,NE,737546.0
State,Nebraska,1994,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Bill Clinton,216864.0,Other,177004.0,George H.W. Bush,343678.0,NE,737546.0
State,Nebraska,1995,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Bill Clinton,216864.0,Other,177004.0,George H.W. Bush,343678.0,NE,737546.0
State,Nebraska,1996,,,,,,,,,,,,,,,,Robert Dole,Republican,Bill Clinton,236761.0,Other,77187.0,Robert Dole,363467.0,NE,677415.0
State,Nevada,1976,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,92479.0,Other,8124.0,Gerald Ford,101273.0,NV,201876.0
State,Nevada,1977,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,92479.0,Other,8124.0,Gerald Ford,101273.0,NV,201876.0
State,Nevada,1978,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,92479.0,Other,8124.0,Gerald Ford,101273.0,NV,201876.0
State,Nevada,1979,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,92479.0,Other,8124.0,Gerald Ford,101273.0,NV,201876.0
State,Nevada,1980,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,66666.0,Other,22009.0,Ronald Reagan,155017.0,NV,243692.0
State,Nevada,1981,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,66666.0,Other,22009.0,Ronald Reagan,155017.0,NV,243692.0
State,Nevada,1982,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,66666.0,Other,22009.0,Ronald Reagan,155017.0,NV,243692.0
State,Nevada,1983,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,66666.0,Other,22009.0,Ronald Reagan,155017.0,NV,243692.0
State,Nevada,1984,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,91655.0,Other,2292.0,Ronald Reagan,188770.0,NV,282717.0
State,Nevada,1985,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,91655.0,Other,2292.0,Ronald Reagan,188770.0,NV,282717.0
State,Nevada,1986,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,91655.0,Other,2292.0,Ronald Reagan,188770.0,NV,282717.0
State,Nevada,1987,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,91655.0,Other,2292.0,Ronald Reagan,188770.0,NV,282717.0
State,Nevada,1988,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,132738.0,Other,4355.0,George H.W. Bush,206040.0,NV,343133.0
State,Nevada,1989,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,132738.0,Other,4355.0,George H.W. Bush,206040.0,NV,343133.0
State,Nevada,1990,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,132738.0,Other,4355.0,George H.W. Bush,206040.0,NV,343133.0
State,Nevada,1991,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,132738.0,Other,4355.0,George H.W. Bush,206040.0,NV,343133.0
State,Nevada,1992,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,189148.0,Other,141342.0,George H.W. Bush,175828.0,NV,506318.0
State,Nevada,1993,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,189148.0,Other,141342.0,George H.W. Bush,175828.0,NV,506318.0
State,Nevada,1994,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,189148.0,Other,141342.0,George H.W. Bush,175828.0,NV,506318.0
State,Nevada,1995,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,189148.0,Other,141342.0,George H.W. Bush,175828.0,NV,506318.0
State,Nevada,1996,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,203974.0,Other,61061.0,Robert Dole,199244.0,NV,464279.0
State,New Hampshire,1976,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,147645.0,Other,6047.0,Gerald Ford,185935.0,NH,339627.0
State,New Hampshire,1977,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,147645.0,Other,6047.0,Gerald Ford,185935.0,NH,339627.0
State,New Hampshire,1978,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,147645.0,Other,6047.0,Gerald Ford,185935.0,NH,339627.0
State,New Hampshire,1979,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,147645.0,Other,6047.0,Gerald Ford,185935.0,NH,339627.0
State,New Hampshire,1980,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,108864.0,Other,53421.0,Ronald Reagan,221705.0,NH,383990.0
State,New Hampshire,1981,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,108864.0,Other,53421.0,Ronald Reagan,221705.0,NH,383990.0
State,New Hampshire,1982,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,108864.0,Other,53421.0,Ronald Reagan,221705.0,NH,383990.0
State,New Hampshire,1983,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,108864.0,Other,53421.0,Ronald Reagan,221705.0,NH,383990.0
State,New Hampshire,1984,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,120347.0,Other,1507.0,Ronald Reagan,267050.0,NH,388904.0
State,New Hampshire,1985,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,120347.0,Other,1507.0,Ronald Reagan,267050.0,NH,388904.0
State,New Hampshire,1986,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,120347.0,Other,1507.0,Ronald Reagan,267050.0,NH,388904.0
State,New Hampshire,1987,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,120347.0,Other,1507.0,Ronald Reagan,267050.0,NH,388904.0
State,New Hampshire,1988,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,163696.0,Other,5292.0,George H.W. Bush,281537.0,NH,450525.0
State,New Hampshire,1989,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,163696.0,Other,5292.0,George H.W. Bush,281537.0,NH,450525.0
State,New Hampshire,1990,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,163696.0,Other,5292.0,George H.W. Bush,281537.0,NH,450525.0
State,New Hampshire,1991,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,163696.0,Other,5292.0,George H.W. Bush,281537.0,NH,450525.0
State,New Hampshire,1992,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,209040.0,Other,125691.0,George H.W. Bush,202484.0,NH,537215.0
State,New Hampshire,1993,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,209040.0,Other,125691.0,George H.W. Bush,202484.0,NH,537215.0
State,New Hampshire,1994,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,209040.0,Other,125691.0,George H.W. Bush,202484.0,NH,537215.0
State,New Hampshire,1995,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,209040.0,Other,125691.0,George H.W. Bush,202484.0,NH,537215.0
State,New Hampshire,1996,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,246166.0,Other,53945.0,Robert Dole,196486.0,NH,496597.0
State,New Jersey,1976,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,1444653.0,Other,60131.0,Gerald Ford,1509688.0,NJ,3014472.0
State,New Jersey,1977,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,1444653.0,Other,60131.0,Gerald Ford,1509688.0,NJ,3014472.0
State,New Jersey,1978,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,1444653.0,Other,60131.0,Gerald Ford,1509688.0,NJ,3014472.0
State,New Jersey,1979,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,1444653.0,Other,60131.0,Gerald Ford,1509688.0,NJ,3014472.0
State,New Jersey,1980,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,1147364.0,Other,281763.0,Ronald Reagan,1546557.0,NJ,2975684.0
State,New Jersey,1981,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,1147364.0,Other,281763.0,Ronald Reagan,1546557.0,NJ,2975684.0
State,New Jersey,1982,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,1147364.0,Other,281763.0,Ronald Reagan,1546557.0,NJ,2975684.0
State,New Jersey,1983,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,1147364.0,Other,281763.0,Ronald Reagan,1546557.0,NJ,2975684.0
State,New Jersey,1984,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,1261323.0,Other,22909.0,Ronald Reagan,1933630.0,NJ,3217862.0
State,New Jersey,1985,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,1261323.0,Other,22909.0,Ronald Reagan,1933630.0,NJ,3217862.0
State,New Jersey,1986,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,1261323.0,Other,22909.0,Ronald Reagan,1933630.0,NJ,3217862.0
State,New Jersey,1987,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,1261323.0,Other,22909.0,Ronald Reagan,1933630.0,NJ,3217862.0
State,New Jersey,1988,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,1320352.0,Other,36009.0,George H.W. Bush,1743192.0,NJ,3099553.0
State,New Jersey,1989,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,1320352.0,Other,36009.0,George H.W. Bush,1743192.0,NJ,3099553.0
State,New Jersey,1990,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,1320352.0,Other,36009.0,George H.W. Bush,1743192.0,NJ,3099553.0
State,New Jersey,1991,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,1320352.0,Other,36009.0,George H.W. Bush,1743192.0,NJ,3099553.0
State,New Jersey,1992,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,1436206.0,Other,550523.0,George H.W. Bush,1356865.0,NJ,3343594.0
State,New Jersey,1993,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,1436206.0,Other,550523.0,George H.W. Bush,1356865.0,NJ,3343594.0
State,New Jersey,1994,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,1436206.0,Other,550523.0,George H.W. Bush,1356865.0,NJ,3343594.0
State,New Jersey,1995,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,1436206.0,Other,550523.0,George H.W. Bush,1356865.0,NJ,3343594.0
State,New Jersey,1996,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,1652361.0,Other,320400.0,Robert Dole,1103099.0,NJ,3075860.0
State,New Mexico,1976,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,201148.0,Other,4023.0,Gerald Ford,211419.0,NM,416590.0
State,New Mexico,1977,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,201148.0,Other,4023.0,Gerald Ford,211419.0,NM,416590.0
State,New Mexico,1978,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,201148.0,Other,4023.0,Gerald Ford,211419.0,NM,416590.0
State,New Mexico,1979,,,,,,,,,,,,,,,,Gerald Ford,Republican,Jimmy Carter,201148.0,Other,4023.0,Gerald Ford,211419.0,NM,416590.0
State,New Mexico,1980,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,167826.0,Other,37632.0,Ronald Reagan,250779.0,NM,456237.0
State,New Mexico,1981,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,167826.0,Other,37632.0,Ronald Reagan,250779.0,NM,456237.0
State,New Mexico,1982,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,167826.0,Other,37632.0,Ronald Reagan,250779.0,NM,456237.0
State,New Mexico,1983,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Jimmy Carter,167826.0,Other,37632.0,Ronald Reagan,250779.0,NM,456237.0
State,New Mexico,1984,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,201769.0,Other,5500.0,Ronald Reagan,307101.0,NM,514370.0
State,New Mexico,1985,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,201769.0,Other,5500.0,Ronald Reagan,307101.0,NM,514370.0
State,New Mexico,1986,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,201769.0,Other,5500.0,Ronald Reagan,307101.0,NM,514370.0
State,New Mexico,1987,,,,,,,,,,,,,,,,Ronald Reagan,Republican,Walter Mondale,201769.0,Other,5500.0,Ronald Reagan,307101.0,NM,514370.0
State,New Mexico,1988,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,244497.0,Other,6549.0,George H.W. Bush,270341.0,NM,521387.0
State,New Mexico,1989,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,244497.0,Other,6549.0,George H.W. Bush,270341.0,NM,521387.0
State,New Mexico,1990,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,244497.0,Other,6549.0,George H.W. Bush,270341.0,NM,521387.0
State,New Mexico,1991,,,,,,,,,,,,,,,,George H.W. Bush,Republican,Michael Dukakis,244497.0,Other,6549.0,George H.W. Bush,270341.0,NM,521387.0
State,New Mexico,1992,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,261617.0,Other,95545.0,George H.W. Bush,212824.0,NM,569986.0
State,New Mexico,1993,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,261617.0,Other,95545.0,George H.W. Bush,212824.0,NM,569986.0
State,New Mexico,1994,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,261617.0,Other,95545.0,George H.W. Bush,212824.0,NM,569986.0
State,New Mexico,1995,,,,,,,,,,,,,,,,Bill Clinton,Democrat,Bill Clinton,261617.0,Other,95545.0,George H.W. Bush,212824.0,NM,569986.0
